304.33,1.81592612
304.92,1.82436548
305.51,1.832842478
306.10,1.84133274
306.70,1.85000358
307.29,1.85855125
307.88,1.867121
308.47,1.875725248
309.06,1.884342708
309.66,1.893145788
310.25,1.90182045
310.84,1.91052
311.43,1.91925094
312.02,1.927995024
312.62,1.936929744
313.21,1.945730861
313.80,1.95455968
314.39,1.963416852
314.99,1.972438932
315.58,1.98135281
316.17,1.99027974
316.77,1.99938894
317.36,2.008372456
317.95,2.01737267
318.55,2.026565085
319.14,2.035617946
319.73,2.044703297
320.33,2.05396643
320.92,2.06309432
321.51,2.072258828
322.11,2.081592406
322.70,2.09080502
323.29,2.100038369
323.89,2.109450029
324.48,2.118739196
325.07,2.128041223
325.67,2.137538563
326.26,2.146896074
326.86,2.156436014
327.45,2.16584904
328.05,2.17543529
328.64,2.184899952
329.23,2.194380898
329.83,2.204048458
330.42,2.21358446
331.02,2.223295668
331.61,2.232885174
332.21,2.242651956
332.80,2.25228288
333.40,2.26210504
333.99,2.271777264
334.59,2.281654724
335.18,2.29138074
335.78,2.30130054
336.37,2.311080799
336.97,2.321042419
337.56,2.330876876
338.16,2.340891192
338.75,2.3507685
339.35,2.360837335
339.94,2.370755294
340.54,2.38087856
341.14,2.391015564
341.73,2.401014648
342.33,2.41120578
342.92,2.42124522
343.52,2.431490336
344.12,2.441749088
344.71,2.451869004
345.31,2.462181493
345.90,2.47234147
346.50,2.48270755
347.10,2.49308714
347.69,2.503326826
348.29,2.513759641
348.89,2.524213381
349.48,2.534525148
350.08,2.545024552
350.68,2.555558692
351.27,2.565935299
351.87,2.576509519
352.47,2.587115041
353.06,2.597556296
353.66,2.608210256
354.26,2.618881454
354.86,2.629575194
355.45,2.64012045
356.05,2.65085713
356.65,2.66162989
357.25,2.672419075
357.84,2.683051052
358.44,2.69389192
359.04,2.70474584
359.64,2.71563644
360.23,2.726360434
360.83,2.737289914
361.43,2.748247301
362.03,2.759217659
362.63,2.770224839
363.22,2.781062734
363.82,2.792108554
364.42,2.803181296
365.02,2.814266858
365.62,2.825389598
366.22,2.836526396
366.82,2.847687476
367.41,2.858688614
368.01,2.869888486
368.61,2.881125646
369.21,2.892376141
369.81,2.903651401
370.41,2.91495245
371.01,2.926266077
371.61,2.937616697
372.21,2.948980463
372.81,2.960368643
373.40,2.97159198
374.00,2.9830176
374.60,2.99448054
375.20,3.00595586
375.80,3.01745594
376.40,3.02898078
377.00,3.040518
377.60,3.05209224
378.20,3.06367868
378.80,3.07528952
379.40,3.08692496
380.00,3.0985727
380.60,3.11025692
381.20,3.1219533
381.80,3.133674
382.40,3.14541894
383.00,3.157176
383.60,3.1689693
384.20,3.1807746
384.81,3.192801055
385.41,3.204654914
386.01,3.216520753
386.61,3.228421933
387.21,3.240335587
387.81,3.252272407
388.41,3.26423354
389.01,3.276206532
389.61,3.288214452
390.21,3.300234762
390.82,3.312478804
391.42,3.324546736
392.02,3.336626384
392.62,3.348739904
393.22,3.360866316
393.82,3.373014996
394.42,3.385187994
395.03,3.397576208
395.63,3.409794368
396.23,3.422025822
396.83,3.434278662
397.43,3.446556141
398.04,3.459050444
398.64,3.471372104
399.24,3.483707444
399.84,3.496063304
400.44,3.508444288
401.05,3.52104373
401.65,3.53346769
402.25,3.5459058
402.85,3.55836372
403.46,3.571055124
404.06,3.58355013
404.66,3.59607543
405.27,3.608824605
405.87,3.621383505
406.47,3.63396849
407.08,3.646775016
407.68,3.659400636
408.28,3.672041656
408.88,3.684700276
409.49,3.69759697
410.09,3.710293693
410.70,3.72323039
411.30,3.73597139
411.90,3.74872877
412.51,3.761726619
413.11,3.774522732
413.71,3.787345452
414.32,3.800399164
414.92,3.813254284
415.53,3.82635217
416.13,3.839246564
416.73,3.852166244
417.34,3.865319442
417.94,3.878271222
418.55,3.89146807
419.15,3.904459675
419.76,3.9176921
420.36,3.93072668
420.96,3.94377398
421.57,3.957068774
422.17,3.970156602
422.78,3.983485468
423.38,3.99661574
423.99,4.00997657
424.59,4.02314905
425.20,4.036552
425.80,4.0497562
426.41,4.063201626
427.01,4.076437303
427.62,4.089924586
428.23,4.103423645
428.83,4.116720545
429.44,4.130261544
430.04,4.143591148
430.65,4.157172005
431.25,4.170542875
431.86,4.184154598
432.47,4.197790103
433.07,4.211212578
433.68,4.224885972
434.28,4.238349212
434.89,4.252053106
435.50,4.2657821
436.10,4.27929643
436.71,4.293061263
437.31,4.306615819
437.92,4.320410908
438.53,4.334232126
439.13,4.347837068
439.74,4.361692364
440.35,4.37556481
440.95,4.38922237
441.56,4.40313494
442.17,4.417058234
442.78,4.431002956
443.38,4.444737506
443.99,4.458711813
444.60,4.47271504
445.20,4.48649882
445.81,4.500531931
446.42,4.514585202
447.03,4.528649024
447.63,4.542509504
448.24,4.556612416
448.85,4.57073294
449.46,4.584875222
450.06,4.598795486
450.67,4.612973777
451.28,4.627165172
451.89,4.641372011
452.50,4.6556024
453.10,4.66960925
453.71,4.683873185
454.32,4.698151968
454.93,4.712444207
455.54,4.726761556
456.15,4.74108906
456.75,4.7552025
457.36,4.769567724
457.97,4.783944448
458.58,4.798347794
459.19,4.812761143
459.80,4.82719356
460.41,4.841644673
461.02,4.85610581
461.62,4.87035611
462.23,4.884854265
462.84,4.89936952
463.45,4.913905025
464.06,4.928450406
464.67,4.943020317
465.28,4.957602688
465.89,4.972199744
466.50,4.9868191
467.11,5.001448202
467.72,5.016099304
468.33,5.030764992
468.94,5.045443056
469.55,5.060145155
470.16,5.0748569
470.77,5.0895884
471.38,5.104336354
471.99,5.119094267
472.60,5.13387828
473.21,5.148671779
473.82,5.163482518
474.43,5.17831179
475.04,5.193150528
475.65,5.208013605
476.26,5.22288781
476.87,5.237776995
477.48,5.252686532
478.09,5.267605397
478.70,5.28254631
479.32,5.297745692
479.93,5.312712408
480.54,5.32770175
481.15,5.34270028
481.76,5.357717992
482.37,5.372751244
482.98,5.387794576
483.59,5.402862275
484.21,5.41818654
484.82,5.43328038
485.43,5.44839185
486.04,5.463512348
486.65,5.47865633
487.26,5.49381092
487.88,5.50922846
488.49,5.524417322
489.10,5.53961512
489.71,5.554833522
490.32,5.570064916
490.94,5.585557972
491.55,5.60082314
492.16,5.61609714
492.77,5.63138923
493.39,5.646947571
494.00,5.662264
494.61,5.677604646
495.22,5.692954048
495.84,5.708570856
496.45,5.72395342
497.06,5.73934462
497.67,5.75475749
498.29,5.770434398
498.90,5.78587118
499.51,5.801327801
500.13,5.817046807
500.74,5.832530986
501.35,5.848028745
501.97,5.863790819
502.58,5.879320938
503.19,5.894859524
503.81,5.910669276
504.42,5.926239992
505.03,5.941819074
505.65,5.95767607
506.26,5.973287162
506.88,5.989167656
507.49,6.004810535
508.10,6.02046171
508.72,6.036388952
509.33,6.052071678
509.95,6.06802217
510.56,6.083736228
511.18,6.099716516
511.79,6.115455248
512.40,6.1312087
513.02,6.147229
513.63,6.16301275
514.25,6.179064425
514.86,6.194870562
515.48,6.210953384
516.09,6.226785114
516.71,6.242895566
517.32,6.258757852
517.94,6.274890934
518.55,6.290783495
519.17,6.306944774
519.78,6.322861016
520.40,6.3390519
521.01,6.354989397
521.63,6.371208411
522.24,6.387173676
522.86,6.403412964
523.48,6.419667372
524.09,6.43566675
524.71,6.45194485
525.32,6.467969936
525.94,6.484266512
526.56,6.500579496
527.17,6.516635857
527.79,6.532967959
528.40,6.54904776
529.02,6.565397632
529.64,6.581763524
530.25,6.597871925
530.87,6.614253875
531.49,6.630648124
532.10,6.64678358
532.72,6.663196096
533.34,6.679616568
533.95,6.69577864
534.57,6.712218774
535.19,6.728664276
535.80,6.74485392
536.42,6.76131783
537.04,6.777786776
537.65,6.794001735
538.27,6.810487967
538.89,6.826981269
539.51,6.843484159
540.12,6.859725116
540.74,6.876241482
541.36,6.892764148
541.98,6.909291364
542.59,6.925562042
543.21,6.9421032
543.83,6.958651
544.45,6.975205775
545.06,6.991497024
545.68,7.008063672
546.30,7.02463458
546.92,7.041210032
547.54,7.05779272
548.16,7.074378544
548.77,7.090702693
549.39,7.107299131
550.01,7.12389845
550.63,7.14050515
551.25,7.1571144
551.87,7.173727424
552.48,7.190077584
553.10,7.20669812
553.72,7.223323544
554.34,7.239952096
554.96,7.256583224
555.58,7.273219166
556.20,7.28985696
556.82,7.306497946
557.44,7.323142188
558.06,7.33978814
558.68,7.35643762
559.29,7.372820329
559.91,7.389473591
560.53,7.406129662
561.15,7.42278693
561.77,7.439446454
562.39,7.456107655
563.01,7.472769882
563.63,7.489434366
564.25,7.50609955
564.87,7.52276577
565.49,7.539433264
566.11,7.556101338
566.73,7.572770534
567.35,7.58944015
567.97,7.60611009
568.59,7.622780561
569.21,7.639451143
569.83,7.656121889
570.45,7.6727925
571.08,7.689731884
571.70,7.70640201
572.32,7.723071752
572.94,7.739741134
573.56,7.756409508
574.18,7.773077378
574.80,7.78974428
575.42,7.806410006
576.04,7.82307504
576.66,7.83973816
577.29,7.856668938
577.91,7.873329702
578.53,7.88998824
579.15,7.906645695
579.77,7.923300941
580.39,7.939954237
581.01,7.956606324
581.64,7.973523336
582.26,7.990170238
582.88,8.006814944
583.50,8.02345635
584.12,8.0400961
584.75,8.057000575
585.37,8.073633987
585.99,8.090265549
586.61,8.106892231
587.23,8.123516855
587.86,8.14040621
588.48,8.157023304
589.10,8.17363824
589.72,8.190248288
590.35,8.20712288
590.97,8.223726976
591.59,8.240325054
592.21,8.2569206
592.84,8.2737794
593.46,8.290365494
594.08,8.3069489
594.71,8.323793525
595.33,8.340366881
595.95,8.356936815
596.58,8.37376693
597.20,8.39032678
597.82,8.406881338
598.45,8.42369701
599.07,8.440242501
599.69,8.456780567
600.32,8.47358096
600.94,8.49011047
601.56,8.50663214
602.19,8.523416623
602.81,8.539928277
603.44,8.556699736
604.06,8.573201284
604.68,8.589694152
605.31,8.606448136
605.93,8.622931208
606.56,8.639671344
607.18,8.656141676
607.81,8.672870192
608.43,8.689325952
609.05,8.705777665
609.68,8.722484824
610.30,8.73892151
610.93,8.755617581
611.55,8.7720389
612.18,8.788720526
612.80,8.80512926
613.43,8.821794653
614.05,8.83819093
614.68,8.854840948
615.30,8.87122086
615.93,8.887858656
616.55,8.904221525
617.18,8.920843382
617.80,8.93719272
618.43,8.953797028
619.06,8.970396034
619.68,8.986719952
620.31,9.003300804
620.93,9.019612012
621.56,9.036174432
622.18,9.052468608
622.81,9.069015936
623.44,9.08555376
624.06,9.101823714
624.69,9.118343511
625.31,9.134594145
625.94,9.15109983
626.57,9.167592576
627.19,9.183817879
627.82,9.200294962
628.45,9.21676156
629.07,9.232960997
629.70,9.24940847
630.33,9.265848155
630.95,9.282019925
631.58,9.298438436
632.21,9.314850629
632.83,9.330992267
633.46,9.347383076
634.09,9.363767477
634.72,9.380138216
635.34,9.396240568
635.97,9.412595494
636.60,9.42893524
637.22,9.445009202
637.85,9.461331935
638.48,9.477642188
639.11,9.493945659
639.73,9.509976937
640.36,9.526257208
640.99,9.542530297
641.62,9.558786956
642.25,9.57503655
642.87,9.591018042
643.50,9.6072437
644.13,9.623462273
644.76,9.639667196
645.39,9.655861238
646.01,9.671791361
646.64,9.687961004
647.27,9.704123114
647.90,9.72027518
648.53,9.736412141
649.16,9.752541628
649.79,9.768657532
650.41,9.78450582
651.04,9.800602428
651.67,9.816682044
652.30,9.83275275
652.93,9.848813655
653.56,9.864858096
654.19,9.880894817
654.82,9.896918426
655.45,9.912928445
656.08,9.92893062
656.71,9.94491624
657.33,9.960638088
657.96,9.976604556
658.59,9.992553029
659.22,10.008493462
659.85,10.024421185
660.48,10.040333932
661.11,10.056238567
661.74,10.072126978
662.37,10.088003808
663.00,10.1038725
663.63,10.119721221
664.26,10.135561674
664.89,10.151390361
665.52,10.167202304
666.15,10.18300586
666.78,10.198793912
667.41,10.214568721
668.04,10.23033512
668.67,10.246082285
669.31,10.262069144
669.94,10.277795456
670.57,10.293503129
671.20,10.3092022
671.83,10.324886995
672.46,10.340556472
673.09,10.356217273
673.72,10.371859984
674.35,10.38749083
674.98,10.403112184
675.62,10.418960602
676.25,10.43455215
676.88,10.450130664
677.51,10.465691838
678.14,10.481244102
678.77,10.496779461
679.40,10.51230102
680.04,10.528059504
680.67,10.543551267
681.30,10.55903256
681.93,10.574502336
682.56,10.589952456
683.20,10.60563832
683.83,10.621063933
684.46,10.636473124
685.09,10.651873069
685.72,10.667253952
686.36,10.68286616
686.99,10.698224615
687.62,10.713560812
688.25,10.728887675
688.89,10.744443963
689.52,10.759738412
690.15,10.77502343
690.78,10.790290976
691.42,10.80578566
692.05,10.821028565
692.68,10.836250184
693.32,10.85170164
693.95,10.866900075
694.58,10.882077224
695.22,10.89748532
695.85,10.91263745
696.48,10.927771724
697.12,10.943136092
697.75,10.95824135
698.38,10.97333232
699.02,10.988652532
699.65,11.00371054
700.28,11.018758048
700.92,11.034031072
701.55,11.049044665
702.18,11.06404843
702.82,11.07927307
703.45,11.094242725
704.09,11.109439598
704.72,11.124378284
705.35,11.139303635
705.99,11.154455059
706.62,11.16934581
707.26,11.184462624
707.89,11.199328986
708.53,11.214410758
709.16,11.229246484
709.80,11.24429922
710.43,11.259099987
711.07,11.27412504
711.70,11.2888935
712.33,11.303649156
712.97,11.318627204
713.60,11.33334764
714.24,11.34829108
714.88,11.36321876
715.51,11.377893203
716.15,11.39278984
716.78,11.407434568
717.42,11.422295204
718.05,11.43691312
718.69,11.451739616
719.32,11.46632168
719.96,11.48112264
720.59,11.49566903
721.23,11.510435372
721.87,11.525185068
722.50,11.53968445
723.14,11.554403096
723.77,11.568871928
724.41,11.583553942
725.05,11.59822469
725.68,11.612642744
726.32,11.627276696
726.95,11.641669235
727.59,11.656266273
728.23,11.670851943
728.86,11.685193326
729.50,11.6997419
730.14,11.71427905
730.77,11.728569025
731.41,11.743069097
732.05,11.75755772
732.68,11.771795972
733.32,11.786247172
733.96,11.800685316
734.60,11.81509862
735.23,11.82927561
735.87,11.84366089
736.51,11.858025107
737.14,11.872153802
737.78,11.886486154
738.42,11.900800992
739.06,11.915104172
739.69,11.929160228
740.33,11.943425668
740.97,11.957678212
741.61,11.971905197
742.24,11.985898664
742.88,12.000097768
743.52,12.01427498
744.16,12.028440468
744.80,12.04258594
745.43,12.056492243
746.07,12.070607774
746.71,12.084699422
747.35,12.0987763
747.99,12.11284094
748.63,12.126878868
749.26,12.140686064
749.90,12.15469656
750.54,12.168684214
751.18,12.18265997
751.82,12.19661613
752.46,12.21055274
753.10,12.22447746
753.74,12.238379284
754.37,12.252048167
755.01,12.265922364
755.65,12.27976966
756.29,12.293604486
756.93,12.307424262
757.57,12.321219756
758.21,12.33500328
758.85,12.3487684
759.49,12.362512401
760.13,12.376244386
760.77,12.389954594
761.41,12.403647131
762.05,12.41732759
762.69,12.430982502
763.33,12.444623224
763.97,12.458250616
764.61,12.471851717
765.25,12.4854407
765.89,12.499012796
766.53,12.512561943
767.17,12.526098983
767.81,12.539615719
768.45,12.55311288
769.09,12.566597861
769.73,12.580058917
770.37,12.593503878
771.01,12.606936659
771.65,12.620342035
772.29,12.633734825
772.93,12.647112425
773.57,12.660465002
774.21,12.673805434
774.86,12.687335444
775.50,12.70063525
776.14,12.71392275
776.78,12.72718835
777.42,12.74043568
778.06,12.753670806
778.70,12.76688047
